1.475720214843750000e+01,2.684783935546875000e+00,1.673599004745483398e+00,2.131099998950958252e-02,1.928099989891052246e-02,9.995869994163513184e-01
9.826956176757812500e+01,-7.886547851562500000e+01,3.733980059623718262e-01,-3.167999908328056335e-02,9.285400062799453735e-02,9.951760172843933105e-01
-3.823456573486328125e+01,-7.920108032226562500e+01,9.476010203361511230e-01,2.221699990332126617e-02,6.453599780797958374e-02,9.976680278778076172e-01
9.961111450195312500e+01,2.886141204833984375e+01,-6.694030165672302246e-01,9.025000035762786865e-03,1.905299909412860870e-02,9.997779726982116699e-01
2.984979248046875000e+01,-6.510597229003906250e+01,1.814399957656860352e+00,-2.143899910151958466e-02,2.552199922502040863e-02,9.994440078735351562e-01
7.378601074218750000e+01,-2.483423614501953125e+01,-1.238019987940788269e-01,-1.489400025457143784e-02,9.929999941959977150e-04,9.998890161514282227e-01
-3.655760955810546875e+01,2.886141204833984375e+01,-1.765979975461959839e-01,1.928200013935565948e-02,1.928200013935565948e-02,9.996280074119567871e-01
-3.152674865722656250e+01,-2.550543212890625000e+01,6.417999863624572754e-01,-7.019999902695417404e-03,-1.905299909412860870e-02,9.997940063476562500e-01
5.332716369628906250e+01,2.819021606445312500e+01,-4.647980034351348877e-01,3.814899921417236328e-02,-1.958999969065189362e-02,9.990800023078918457e-01
6.037047863006591797e+00,-3.490216827392578125e+01,1.125800967216491699e+00,-9.363400191068649292e-02,1.183899957686662674e-02,9.955360293388366699e-01
6.607202148437500000e+01,-6.107880401611328125e+01,1.202797055244445801e+00,3.940299898386001587e-02,5.218299850821495056e-02,9.978600144386291504e-01
-2.683120965957641602e+00,-7.886547851562500000e+01,6.747969985008239746e-01,-9.077999740839004517e-03,2.521800063550472260e-02,9.996410012245178223e-01
3.890534973144531250e+01,-2.282064819335937500e+01,1.658203005790710449e+00,4.743999987840652466e-02,3.268099948763847351e-02,9.983389973640441895e-01
9.961111450195312500e+01,-4.027175903320312500e+00,3.240200132131576538e-02,-3.014500066637992859e-02,-3.430299833416938782e-02,9.989569783210754395e-01
9.860494995117187500e+01,-4.631250000000000000e+01,1.533969938755035400e-01,-2.506699971854686737e-02,3.008000086992979050e-03,9.996809959411621094e-01
-4.360076904296875000e+00,2.886141204833984375e+01,-1.589969992637634277e-01,2.745299972593784332e-02,1.525199972093105316e-02,9.995070099830627441e-01
-1.978805541992187500e+01,-5.369564819335937500e+01,7.473980188369750977e-01,-1.353500038385391235e-02,5.310000106692314148e-02,9.984970092773437500e-01
-2.012345886230468750e+01,2.684783935546875000e+00,-5.339799821376800537e-02,-1.924300007522106171e-02,1.924300007522106171e-02,9.996299743652343750e-01
7.110289001464843750e+01,4.698368072509765625e+00,-6.880199909210205078e-02,-6.748200207948684692e-02,3.106299974024295807e-02,9.972370266914367676e-01
2.515432739257812500e+01,2.886141204833984375e+01,2.501980066299438477e-01,2.182699926197528839e-02,4.261500015854835510e-02,9.988530278205871582e-01
4.158848571777343750e+01,4.027175903320312500e+00,8.442000150680541992e-01,8.241499960422515869e-02,-1.605499908328056335e-02,9.964690208435058594e-01
4.628395080566406250e+01,-4.631250000000000000e+01,1.926597952842712402e+00,5.091600120067596436e-02,1.558700017631053925e-02,9.985809922218322754e-01
4.997325134277343750e+01,-7.920108032226562500e+01,5.009989738464355469e-01,3.389099985361099243e-02,1.745899952948093414e-02,9.992730021476745605e-01
-3.018508911132812500e+00,-1.342391204833984375e+01,6.615980267524719238e-01,-4.814900085330009460e-02,-1.023999997414648533e-03,9.988399744033813477e-01
7.713988780975341797e+00,-5.839402008056640625e+01,1.374397039413452148e+00,-5.896500125527381897e-02,-1.033999957144260406e-03,9.982600212097167969e-01
7.680453491210937500e+01,2.684782409667968750e+01,-5.087969899177551270e-01,3.108999924734234810e-03,6.115199998021125793e-02,9.981240034103393555e-01
9.525103759765625000e+01,-2.483423614501953125e+01,-1.017989963293075562e-01,1.752799935638904572e-02,3.815000131726264954e-02,9.991179704666137695e-01
5.668107604980468750e+01,-1.141032409667968750e+01,-7.320400327444076538e-02,2.521800063550472260e-02,9.077999740839004517e-03,9.996410012245178223e-01
7.680453491210937500e+01,-7.920108032226562500e+01,4.041979908943176270e-01,2.800800092518329620e-02,3.630699962377548218e-02,9.989479780197143555e-01
2.548971557617187500e+01,-4.295652008056640625e+01,1.856201052665710449e+00,-1.687899976968765259e-02,-9.929999941959977150e-04,9.998570084571838379e-01
1.844650268554687500e+01,-1.812228393554687500e+01,1.862800955772399902e+00,-2.950000111013650894e-03,4.916000179946422577e-03,9.999840259552001953e-01
7.848149108886718750e+01,-4.497010803222656250e+01,5.439800024032592773e-02,2.651000022888183594e-02,6.044200062751770020e-02,9.978200197219848633e-01
-3.756378173828125000e+01,-4.497010803222656250e+01,6.946030259132385254e-01,-1.901499927043914795e-02,7.005999796092510223e-03,9.997950196266174316e-01
-1.408641147613525391e+01,-3.490216827392578125e+01,7.737960219383239746e-01,1.008999999612569809e-03,-3.328099846839904785e-02,9.994450211524963379e-01
8.753704833984375000e+01,-6.242119598388671875e+01,1.022400021553039551e+00,2.672100067138671875e-02,6.947399675846099854e-02,9.972259998321533203e-01
-3.722839355468750000e+01,-6.711952209472656250e+00,7.099990248680114746e-01,3.638200089335441589e-02,2.806599996984004974e-02,9.989439845085144043e-01
8.921400451660156250e+01,1.208152008056640625e+01,1.401980072259902954e-01,1.735500060021877289e-02,2.756500057876110077e-02,9.994689822196960449e-01
1.643415832519531250e+01,-7.886547851562500000e+01,6.241989731788635254e-01,2.404800057411193848e-02,4.914100095629692078e-02,9.985020160675048828e-01
-2.683120965957641602e+00,1.006793594360351562e+01,9.718019962310791016e-01,-3.506999835371971130e-02,5.420000106096267700e-02,9.979140162467956543e-01
-2.045884704589843750e+01,-7.282472229003906250e+01,6.879959702491760254e-01,2.955999923869967461e-03,6.895999889820814133e-03,9.999719858169555664e-01
5.634568786621093750e+01,-3.087500000000000000e+01,5.362010002136230469e-01,8.869200199842453003e-02,3.832399845123291016e-02,9.953219890594482422e-01
-2.012345886230468750e+01,2.080706405639648438e+01,-1.391980051994323730e-01,-3.348299860954284668e-02,-5.073000211268663406e-03,9.994260072708129883e-01
8.284156799316406250e+01,-9.396736145019531250e+00,-2.315980046987533569e-01,9.889999637380242348e-04,-1.285700034350156784e-02,9.999169707298278809e-01
-3.622222137451171875e+01,1.073913192749023438e+01,1.225970014929771423e-01,3.616200014948844910e-02,-2.169699966907501221e-02,9.991099834442138672e-01
-3.454525756835937500e+01,-6.242119598388671875e+01,1.171996951103210449e+00,-1.190499961376190186e-02,1.028179973363876343e-01,9.946290254592895508e-01
1.073251342773437500e+01,2.013586807250976562e+01,9.476010203361511230e-01,-3.584999963641166687e-02,7.930500060319900513e-02,9.962059855461120605e-01
4.661935424804687500e+01,-6.309239196777343750e+01,2.208199024200439453e+00,2.767400071024894714e-02,2.357400022447109222e-02,9.993389844894409180e-01
5.634568786621093750e+01,1.208152008056640625e+01,-1.523970067501068115e-01,7.617700099945068359e-02,2.682299911975860596e-02,9.967330098152160645e-01
-1.978805541992187500e+01,-1.409510803222656250e+01,6.286010146141052246e-01,1.125099975615739822e-02,3.579900041222572327e-02,9.992960095405578613e-01
3.890534973144531250e+01,2.013586807250976562e+01,4.481959939002990723e-01,-5.107399821281433105e-02,6.628800183534622192e-02,9.964929819107055664e-01
2.917901611328125000e+01,-6.040763854980468750e+00,1.722000002861022949e+00,7.266700267791748047e-02,7.371999789029359818e-03,9.973289966583251953e-01
-4.024689197540283203e+00,-4.765489196777343750e+01,7.825999855995178223e-01,-3.132899850606918335e-02,3.032000036910176277e-03,9.995049834251403809e-01
6.238272094726562500e+01,-4.564130401611328125e+01,6.044009923934936523e-01,5.397799983620643616e-02,3.069400042295455933e-02,9.980700016021728516e-01
-7.043212890625000000e+00,-6.376358032226562500e+01,1.396399974822998047e+00,3.275000024586915970e-03,1.233619973063468933e-01,9.923560023307800293e-01
2.548971557617187500e+01,1.342391204833984375e+01,1.332595944404602051e+00,3.073000116273760796e-03,4.814900085330009460e-02,9.988350272178649902e-01
3.454527282714843750e+01,-7.920108032226562500e+01,5.515980124473571777e-01,-9.850000496953725815e-04,6.895999889820814133e-03,9.999759793281555176e-01
